date	time	id	media	forwarded	file	title_snippet
2024-05-07	11:41:44	235	photo	no	posts/2024/2024-05-07-235.md	7 мая - всемирный день по устранению вреда.
2024-05-07	15:20:19	236	photo	no	posts/2024/2024-05-07-236.md	🍄 Малые дозы ЛСД и расширение сознания: новые открытия
2024-05-08	08:54:58	237	photo	no	posts/2024/2024-05-08-237.md	Я [как-то упоминал](https://t.me/PsychedelicRenessans/138), что участв
2024-05-08	15:20:14	239	file	no	posts/2024/2024-05-08-239.md	Раскрытие потенциала психоделической трансформации: Понимание и интегр
2024-05-09	15:20:19	240	photo	no	posts/2024/2024-05-09-240.md	🌿 Новая Волна Безалкогольных Напитков: От Кавы до "Sleepygirl Mocktail
2024-05-09	16:12:54	241	photo	no	posts/2024/2024-05-09-241.md	Можно встретить в твиттере интересный контент.
2024-05-09	17:09:46	242	photo	no	posts/2024/2024-05-09-242.md	Как-то читал статью про то, что марокканские фермеры конопли (пока нел
2024-05-10	09:00:46	243	photo	no	posts/2024/2024-05-10-243.md	[Путеводитель по терапевтическим психоделикам от Опры](https://www.opr
2024-05-10	15:20:19	244	photo	no	posts/2024/2024-05-10-244.md	🌎 Психоделические Путешествия: Новая Тенденция на Горизонте
2024-05-11	09:30:00	245	photo	no	posts/2024/2024-05-11-245.md	Погружение в Тёмную Сторону Психоделиков: История Неудачных Путешестви
2024-05-11	15:20:15	246	photo	no	posts/2024/2024-05-11-246.md	🎧 [Новый выпуск](https://youtu.be/Mx_VZrDaM1s) подкаста "Психоделическ
2024-05-12	15:20:17	247	photo	no	posts/2024/2024-05-12-247.md	Зачем закрывать глаза во время психоделических сессий?
2024-05-13	15:20:14	248	photo	no	posts/2024/2024-05-13-248.md	Психоделическая терапия становится мейнстримом: как будет развиваться
2024-05-14	11:30:28	249	photo	no	posts/2024/2024-05-14-249.md	Это канал просветительского характера про терапевтический потенциал эн
2024-05-14	15:20:22	251	photo	no	posts/2024/2024-05-14-251.md	Влияет ли возраст на психоделический опыт?
2024-05-14	19:48:48	252	photo	no	posts/2024/2024-05-14-252.md	57% взрослого населения в США пробовали марихуану. 20% пробовали псило
2024-05-15	09:30:18	253	file	no	posts/2024/2024-05-15-253.md	На днях вышел прекрасный отчёт про состояние дел с коноплей в Европе.
2024-05-15	14:08:40	254	photo	no	posts/2024/2024-05-15-254.md	Если вдруг кому интересно. Вроде бы участие бесплатно
2024-05-15	15:20:19	255	photo	no	posts/2024/2024-05-15-255.md	Самостоятельные психоделические путешествия: безопасность и подготовка
2024-05-15	18:52:30	256	none	no	posts/2024/2024-05-15-256.md	Легальный способ практиковать церемонии с энтеогенами заключается в то
2024-05-15	19:29:33	257	none	no	posts/2024/2024-05-15-257.md	[Международная карта](https://psychedelicalpha.com/data/worldwide-psyc
2024-05-16	09:51:58	258	photo	no	posts/2024/2024-05-16-258.md	[photo, no caption]
2024-05-16	15:20:16	259	photo	no	posts/2024/2024-05-16-259.md	Менеджмент боли с помощью психоделиков: [новые стратегии и взаимодейст
2024-05-17	08:46:15	260	none	no	posts/2024/2024-05-17-260.md	Делюсь с вами добротным творчеством беларуских коллег, занимающихся пр
2024-05-17	08:46:15	261	none	yes	posts/2024/2024-05-17-261.md	Первый выпуск нашего просветительского проекта про ПАВ уже на канале [
2024-05-17	15:20:15	262	photo	no	posts/2024/2024-05-17-262.md	Если вы испытывали сложный трип или сталкивались с неприятными последс
2024-05-17	17:10:25	264	photo	no	posts/2024/2024-05-17-264.md	Новая программа госдепа.
2024-05-18	09:30:00	265	photo	no	posts/2024/2024-05-18-265.md	Аяуаска в примирении: Путь к единству через глубокое понимание
2024-05-18	15:20:00	266	photo	no	posts/2024/2024-05-18-266.md	🎙 [Новый выпуск](https://youtu.be/FyRrV-9Jl34) подкаста "Психоделическ
2024-05-19	15:20:18	267	photo	no	posts/2024/2024-05-19-267.md	Древнее путешествие человечества к психоактивным растениям
2024-05-19	16:00:09	268	file	no	posts/2024/2024-05-19-268.md	OPEN Foundation выпустили программу докладов на [ICPR](https://www.icp
2024-05-19	20:28:47	269	photo	no	posts/2024/2024-05-19-269.md	Читаю книгу Майкла Поллана - Botany of desire. И тут вдруг откровение.
2024-05-20	15:20:00	270	photo	no	posts/2024/2024-05-20-270.md	Прорыв в психоделически ассистированной терапии в Альберте
2024-05-21	15:20:00	271	photo	no	posts/2024/2024-05-21-271.md	Микродозинг психоделиков: [мода, легальность и риски](https://www.inde
2024-05-22	09:01:33	272	photo	no	posts/2024/2024-05-22-272.md	Побывал на мероприятии коллег из Legalize Belarus и познакомился там с
2024-05-22	11:28:37	273	photo	no	posts/2024/2024-05-22-273.md	Большой плюс легализации той же конопли в том, что размер поступлений
2024-05-22	15:20:00	274	photo	no	posts/2024/2024-05-22-274.md	[photo, no caption]
2024-05-22	18:30:52	275	photo	no	posts/2024/2024-05-22-275.md	Фарм компании через минуту после легализации психоделиков
2024-05-23	09:42:05	276	photo	no	posts/2024/2024-05-23-276.md	В рамках последнего комитета в ООН по наркотическим веществам ряд стра
2024-05-23	10:01:21	277	photo	no	posts/2024/2024-05-23-277.md	🌌 Энтеогены и Кундалини: Инсайты из психологии
2024-05-23	12:25:40	278	none	no	posts/2024/2024-05-23-278.md	Ура, 300 подписчиков!!!
2024-05-23	15:20:00	279	photo	no	posts/2024/2024-05-23-279.md	Психоделическая ассистируемая терапия в лечении функциональных припадк
2024-05-23	18:00:00	280	photo	no	posts/2024/2024-05-23-280.md	Уверен, что каждый из подписчиков этого канала знает про пирамиду потр
2024-05-24	10:01:01	281	photo	no	posts/2024/2024-05-24-281.md	🍄 Псилоцибин в терапии: новые данные опровергают страхи паранойи
2024-05-24	15:20:00	282	photo	no	posts/2024/2024-05-24-282.md	Психоделики в лечении расстройств пищевого поведения: новый взгляд на
2024-05-24	20:08:58	283	photo	no	posts/2024/2024-05-24-283.md	В западном мире идет месяц ментального здоровья. Эта концепция несколь
2024-05-25	09:31:04	284	photo	no	posts/2024/2024-05-25-284.md	Психоделическая терапия в лечении посттравматического стрессового расс
2024-05-25	15:20:12	285	photo	no	posts/2024/2024-05-25-285.md	🔔 Новый эпизод подкаста: Красные флаги при выборе фасилитатора психоде
